supplier,category,name,sku,price_cad,pro_price,unit,url,scraped_at
IHL Canada,Fasteners,DuraDrive 1-1/2 in 16 Gauge Galvanized Finish Nails - 2500 Brads/Pack,14460,5.95,,Default Title,https://ihlcanada.com/products/duradrive-1-1-2-in-16-gauge-galvanized-brad-nails-2-500-pack,2026-04-17T14:44:33.504477
IHL Canada,Fasteners,"DuraDrive #6 x 7/16 in. Pan Head Framing Screws (25,000 Per Box)",16046,125.0,,Default Title,https://ihlcanada.com/products/duradrive-6-x-7-16-in-black-pan-framing-kelly-screws-25-000-box,2026-04-17T14:44:33.504478
IHL Canada,Fasteners,The Hillman Group Paulin 537-212 #10 3/4 in Zinc Metal Screw,16148,29.95,,Default Title,https://ihlcanada.com/products/h-paulin-10-x-3-4-in-pan-head-socket-drill-x-metal-screws-750-per-jug,2026-04-17T14:44:33.504480
IHL Canada,Fasteners,DuraDrive 2 in Steel Electro-Galvanized Roofing Nails - 50 lb/Box,14570,39.95,,Default Title,https://ihlcanada.com/products/duradrive-2-in-electro-galvanized-steel-roofing-nails-50-lb-per-box,2026-04-17T14:44:33.504482
IHL Canada,Fasteners,DuraDrive 3-1/4 in. Hot-Dip Galvanized Spiral Shank Coil Framing Nails (4050-Box),14509,85.0,,Default Title,https://ihlcanada.com/products/duradrive-3-1-4-in-x-0-120-in-15-degree-angled-hot-dipped-galvanized-spiral-shank-coil-framing-nails-4-050-box,2026-04-17T14:44:33.504484
IHL Canada,Fasteners,DuraDrive 3 in Thin Smooth Shank Bright Common Nails - 50 lb/Box,14521,47.25,,Default Title,https://ihlcanada.com/products/duradrive-3-in-common-nails-50-lb-per-box,2026-04-17T14:44:33.504485
IHL Canada,Fasteners,DuraDrive 3 in. Duplex Nails 50Lbs,14544,41.75,,Default Title,https://ihlcanada.com/products/duradrive-3-in-8-gauge-double-headed-nails-50-lb-per-box,2026-04-17T14:44:33.504487
IHL Canada,Fasteners,H Paulin #8 x 1-1/2 in. Low Root Brown Coated Flat Head Square Drive Cedar Decking Screws (600-Jug),18289,38.95,,Default Title,https://ihlcanada.com/products/h-paulin-8-x-1-1-2-in-low-root-brown-coated-flat-head-square-drive-cedar-decking-screws-600-jug,2026-04-17T14:44:33.504489
IHL Canada,Fasteners,DuraDrive 0.27 Caliber Green 10-Shot Strip Powder Actuated Fastener Loads (100-Pack),16705,11.95,,Default Title,https://ihlcanada.com/products/duradrive-0-27-caliber-10-shot-strip-powder-actuated-fastener-loads,2026-04-17T14:44:33.504490
IHL Canada,Fasteners,DuraDrive 1-1/2 in. x .300 in. Bright Finish Flat Head Fluted Concrete and Steel Drive Pins with 1 in. Washer (100-Pack),11700,14.95,,Default Title,https://ihlcanada.com/products/duradrive-1-1-2-in-x-0-300-in-bright-finish-flat-head-fluted-concrete-and-steel-drive-pins-with-1-in-washer-100-pack,2026-04-17T14:44:33.504492
IHL Canada,Fasteners,"DuraDrive 1-1/2 in. x 1/4 in. Crown 18-Gauge L17 Series Yellow Varnish Galvanized Staples (5,000-Pack)",17146,14.89,,Default Title,https://ihlcanada.com/products/duradrive-1-1-2-in-x-1-4-in-crown-18-gauge-l17-series-yellow-varnish-galvanized-staples-5-000-pack,2026-04-17T14:44:33.504494
IHL Canada,Fasteners,DEWALT POWERS 7409SD1 1/4 in. x 2 in. POWER-STUD+ SD1 Tie-Wire Wedge Expansion Anchor (100-Pack),10165,26.95,,Default Title,https://ihlcanada.com/products/dewalt-1-4in-x-2in-tie-wire-wedge-expansion-anchor-100-pack,2026-04-17T14:44:33.504496
IHL Canada,Fasteners,H Paulin #6 x 5/8 in. White Painted Pan Head Square Drive Soffit Screws (800-Jug),16126,26.95,,Default Title,https://ihlcanada.com/products/h-paulin-6-x-5-8-in-white-painted-pan-head-square-drive-soffit-screws-800-jug,2026-04-17T14:44:33.504498
IHL Canada,Fasteners,DuraDrive 3/8 in. x 2-3/4 in. Performance Wedge Anchor (50-Pack),31934,15.95,,Default Title,https://ihlcanada.com/products/duradrive-3-8in-performance-wedge-anchor-50-pack,2026-04-17T14:44:33.504499
IHL Canada,Fasteners,"DuraDrive 3/8"" x 4"" Threaded Concrete Screw Anchor (50-Pack)",31917,34.95,,Default Title,https://ihlcanada.com/products/duradrive-3-8-inches-x-4-inches-high-performance-white-zinc-threaded-anchor-50-box,2026-04-17T14:44:33.504501
IHL Canada,Fasteners,DuraDrive 1/2 in x 7 in Steel Performance Wedge Anchor - 25/Pack,31943,29.95,,Default Title,https://ihlcanada.com/products/duradrive-1-2-inches-x-7-inches-high-performance-white-zinc-wedge-expansion-anchor-25-box,2026-04-17T14:44:33.504503
IHL Canada,Fasteners,DuraDrive 3/4 in x 6-1/4 in Steel Performance Wedge Anchor - 10/Pack,31951,23.95,,Default Title,https://ihlcanada.com/products/duradrive-3-4-inches-x-6-1-4-inches-high-performance-white-zinc-wedge-expansion-anchor-10-box,2026-04-17T14:44:33.504506
IHL Canada,Fasteners,DuraDrive 1/2 in 2 in Steel Internally Threaded Smooth Drop-In Anchor - 50/Pack,31764,15.95,,Default Title,https://ihlcanada.com/products/duradrive-1-2-in-white-zinc-smooth-drop-in-internally-threaded-expansion-anchor-50-pack,2026-04-17T14:44:33.504508
IHL Canada,Fasteners,"DuraDrive #8 x 2-1/2 in. Flooring Screws, Black, Flat Head, Square (2,500 Per Box)",34851,42.95,,Default Title,https://ihlcanada.com/products/duradrive-low-root-bare-flooring-screw-8x2-1-2-inches-2-5m,2026-04-17T14:44:33.504509
IHL Canada,Fasteners,DuraDrive 3/4 in x 4-3/4 in Steel Performance Wedge Anchor - 10/Pack,31949,19.95,,Default Title,https://ihlcanada.com/products/duradrive-3-4-inches-x-4-3-4-inches-high-performance-white-zinc-wedge-expansion-anchor-10-box,2026-04-17T14:44:33.504511
IHL Canada,Fasteners,DuraDrive 3/8 in x 3-3/4 in Steel Performance Wedge Anchor - 50/Pack,31937,17.95,,Default Title,https://ihlcanada.com/products/duradrive-3-8-inches-x-3-3-4-inches-high-performance-white-zinc-wedge-expansion-anchor-50-box,2026-04-17T14:44:33.504513
IHL Canada,Fasteners,"DuraDrive 1/2"" x 4"" Threaded Concrete Screw Anchor (50-Pack)",31920,67.95,,Default Title,https://ihlcanada.com/products/duradrive-1-2in-performance-threaded-anchor,2026-04-17T14:44:33.504514
IHL Canada,Fasteners,"DuraDrive 1/2"" x 3"" Threaded Concrete Screw Anchor (50-Pack)",34999,59.95,,Default Title,https://ihlcanada.com/products/duradrive-1-2-inches-x-3-inches-zinc-threaded-anchor-50-box,2026-04-17T14:44:33.504516
IHL Canada,Fasteners,DuraDrive #8 x 1-5/8 in. Coarse Thread Spoon Point Cement Board Screws (150-Pack),27858,5.45,,Default Title,https://ihlcanada.com/products/duradrive-8-x-1-5-8-in-flat-phillips-head-grey-ruspert-cement-board-type-2-spoon-point-screw-150,2026-04-17T14:44:33.504518
IHL Canada,Fasteners,"BOSTITCH CAPPAK-5M 1 in. Caps and 5/16 18-Gauge Staples (5,000-Pack)",28998,139.99,,Default Title,https://ihlcanada.com/products/bostitch-cappak-5m-1-in-caps-and-5-16-18-gauge-staples-5-000-pack,2026-04-17T14:44:33.504520
